hmdb_id	name	pubchem_id	chebi_id	kegg_id	metlin_id	lipid	smiles	exactmass	formula	inchi_key	super_class	main_class	sub_class	synonym	chem_id	comp_id	derived_feature
""	Cholesteryl esters to total lipids ratio in very large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very large VLDL ratios	Cholesteryl esters to total lipids ratio in very large VLDL; XL-VLDL-CE %; XL_VLDL_CE_pct; XL-VLDL-CE_%; xlvldlcepct			TRUE
""	Free cholesterol in very large VLDL			""			""			""		Lipoprotein subclasses	Very large VLDL	Free cholesterol in very large VLDL; XL-VLDL-FC; XL_VLDL_FC; xlvldlfc			FALSE
""	Free cholesterol to total lipids ratio in very large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very large VLDL ratios	Free cholesterol to total lipids ratio in very large VLDL; XL-VLDL-FC %; XL_VLDL_FC_pct; XL-VLDL-FC_%; xlvldlfcpct			TRUE
""	Total lipids in very large VLDL			""			""			""		Lipoprotein subclasses	Very large VLDL	Total lipids in very large VLDL; XL-VLDL-L; XL_VLDL_L; xlvldll			FALSE
""	Concentration of very large VLDL particles			""			""			""		Lipoprotein subclasses	Very large VLDL	Concentration of very large VLDL particles; XL-VLDL-P; XL_VLDL_P; xlvldlp			FALSE
""	Phospholipids in very large VLDL			""			""			""		Lipoprotein subclasses	Very large VLDL	Phospholipids in very large VLDL; XL-VLDL-PL; XL_VLDL_PL; xlvldlpl			FALSE
""	Phospholipids to total lipids ratio in very large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very large VLDL ratios	Phospholipids to total lipids ratio in very large VLDL; XL-VLDL-PL %; XL_VLDL_PL_pct; XL-VLDL-PL_%; xlvldlplpct			TRUE
""	Triglycerides in very large VLDL			""			""			""		Lipoprotein subclasses	Very large VLDL	Triglycerides in very large VLDL; XL-VLDL-TG; XL_VLDL_TG; xlvldltg			FALSE
""	Triglycerides to total lipids ratio in very large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very large VLDL ratios	Triglycerides to total lipids ratio in very large VLDL; XL-VLDL-TG %; XL_VLDL_TG_pct; XL-VLDL-TG_%; xlvldltgpct			TRUE
""	Cholesterol in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Cholesterol in very small VLDL; XS-VLDL-C; XS_VLDL_C; xsvldlc			FALSE
""	Cholesterol to total lipids ratio in very small VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very small VLDL ratios	Cholesterol to total lipids ratio in very small VLDL; XS-VLDL-C %; XS_VLDL_C_pct; XS-VLDL-C_%; xsvldlcpct			TRUE
""	Cholesteryl esters in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Cholesteryl esters in very small VLDL; XS-VLDL-CE; XS_VLDL_CE; xsvldlce			FALSE
""	Cholesteryl esters to total lipids ratio in very small VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very small VLDL ratios	Cholesteryl esters to total lipids ratio in very small VLDL; XS-VLDL-CE %; XS_VLDL_CE_pct; XS-VLDL-CE_%; xsvldlcepct			TRUE
""	Free cholesterol in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Free cholesterol in very small VLDL; XS-VLDL-FC; XS_VLDL_FC; xsvldlfc			FALSE
""	Free cholesterol to total lipids ratio in very small VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very small VLDL ratios	Free cholesterol to total lipids ratio in very small VLDL; XS-VLDL-FC %; XS_VLDL_FC_pct; XS-VLDL-FC_%; xsvldlfcpct			TRUE
""	Total lipids in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Total lipids in very small VLDL; XS-VLDL-L; XS_VLDL_L; xsvldll			FALSE
""	Concentration of very small VLDL particles			""			""			""		Lipoprotein subclasses	Very small VLDL	Concentration of very small VLDL particles; XS-VLDL-P; XS_VLDL_P; xsvldlp			FALSE
""	Phospholipids in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Phospholipids in very small VLDL; XS-VLDL-PL; XS_VLDL_PL; xsvldlpl			FALSE
""	Phospholipids to total lipids ratio in very small VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very small VLDL ratios	Phospholipids to total lipids ratio in very small VLDL; XS-VLDL-PL %; XS_VLDL_PL_pct; XS-VLDL-PL_%; xsvldlplpct			TRUE
""	Triglycerides in very small VLDL			""			""			""		Lipoprotein subclasses	Very small VLDL	Triglycerides in very small VLDL; XS-VLDL-TG; XS_VLDL_TG; xsvldltg			FALSE
""	Triglycerides to total lipids ratio in very small VLDL			""			""			""		Relative lipoprotein lipid concentrations	Very small VLDL ratios	Triglycerides to total lipids ratio in very small VLDL; XS-VLDL-TG %; XS_VLDL_TG_pct; XS-VLDL-TG_%; xsvldltgpct			TRUE
""	Cholesterol in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Cholesterol in chylomicrons and extremely large VLDL; XXL-VLDL-C; XXL_VLDL_C; xxlvldlc			FALSE
""	Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios	Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL; XXL-VLDL-C %; XXL_VLDL_C_pct; XXL-VLDL-C_%; xxlvldlcpct			TRUE
""	Cholesteryl esters in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Cholesteryl esters in chylomicrons and extremely large VLDL; XXL-VLDL-CE; XXL_VLDL_CE; xxlvldlce			FALSE
""	Cholesteryl esters to total lipids ratio in chylomicrons and extremely large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios	Cholesteryl esters to total lipids ratio in chylomicrons and extremely large VLDL; XXL-VLDL-CE %; XXL_VLDL_CE_pct; XXL-VLDL-CE_%; xxlvldlcepct			TRUE
""	Free cholesterol in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Free cholesterol in chylomicrons and extremely large VLDL; XXL-VLDL-FC; XXL_VLDL_FC; xxlvldlfc			FALSE
""	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL; XXL-VLDL-FC %; XXL_VLDL_FC_pct; XXL-VLDL-FC_%; xxlvldlfcpct			TRUE
""	Total lipids in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Total lipids in chylomicrons and extremely large VLDL; XXL-VLDL-L; XXL_VLDL_L; xxlvldll			FALSE
""	Concentration of chylomicrons and extremely large VLDL particles			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Concentration of chylomicrons and extremely large VLDL particles; XXL-VLDL-P; XXL_VLDL_P; xxlvldlp			FALSE
""	Phospholipids in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Phospholipids in chylomicrons and extremely large VLDL; XXL-VLDL-PL; XXL_VLDL_PL; xxlvldlpl			FALSE
""	Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios	Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL; XXL-VLDL-PL %; XXL_VLDL_PL_pct; XXL-VLDL-PL_%; xxlvldlplpct			TRUE
""	Triglycerides in chylomicrons and extremely large VLDL			""			""			""		Lipoprotein subclasses	Chylomicrons and extremely large VLDL	Triglycerides in chylomicrons and extremely large VLDL; XXL-VLDL-TG; XXL_VLDL_TG; xxlvldltg			FALSE
""	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL			""			""			""		Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL; XXL-VLDL-TG %; XXL_VLDL_TG_pct; XXL-VLDL-TG_%; xxlvldltgpct			TRUE
""	fibrinopeptide A*			""			O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O			JWICNZAGYSIBAR-UHFFFAOYSA-N		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide A*	100001322	33084	FALSE
""	beta-hydroxyisovaleroylcarnitine			""			[O-]C(CC(C[N+](C)(C)C)OC(CC(O)(C)C)=O)=O			IGLHHSKNBDXCEY-UHFFFAOYSA-N		Amino Acid	Leucine, Isoleucine and Valine Metabolism	beta-hydroxyisovaleroylcarnitine	100001594	35433	FALSE
""	5alpha-androstan-3alpha,17beta-diol 17-glucuronide			""			O[C@@H]1CC[C@]2(C)[C@]3([H])[C@](CCC2C1)([H])[C@@](CC4)([H])[C@@](CC3)(C)[C@H]4O[C@@H]([C@@H]([C@H]5O)O)O[C@H](C(O)=O)[C@H]5O			ZJYZOWMDMWQJIV-UPDIMMRZSA-N		Lipid	Androgenic Steroids	5alpha-androstan-3alpha,17beta-diol 17-glucuronide	100005396	47132	FALSE
""	17alpha-hydroxypregnanolone glucuronide			""			O=C(C)[C@]1(O)[C@]2(C)C(CC1)C3C(CC2)[C@](CC[C@@H](OC4[C@H](O)[C@@H](O)[C@H](O)[C@@H]([C@@](O)=O)O4)C5)(C)[C@@]5([H])CC3			IZDWMNZNEAXAFE-CQQKWVOPSA-N		Lipid	Pregnenolone Steroids	17alpha-hydroxypregnanolone glucuronide	100005418	47403	FALSE
""	N-nervonoyl-sphingadiene (d18:2/24:1)*			""			OC(/C=C/CCCCCCCC/C=C\CCC)C(CO)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O			NQNRUVQAQHEVGR-PCKKJQKNSA-N		Lipid	Ceramides	N-nervonoyl-sphingadiene (d18:2/24:1)*	100015699	57442	FALSE
""	ceramide (d16:1/24:1, d18:1/22:1)*			""			OC(/C=C/CCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O			ODRVSCJZSDNQBP-LMGPGFSZSA-N		Lipid	Ceramides	ceramide (d16:1/24:1, d18:1/22:1)*	100015727	57437	FALSE
""	docosahexaenoylcarnitine (C22:6)*			""			O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(C[N+](C)(C)C)CC([O-])=O			WLLMYDQRCSWAST-WSDBEMKQSA-N		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	docosahexaenoylcarnitine (C22:6)*	100015845	57523	FALSE
""	3-hydroxyoleoylcarnitine			""			CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O			YBCVTTMMURGSEY-LMLDZDDJSA-N		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	3-hydroxyoleoylcarnitine	100019801	61840	FALSE
""	trans-2-hexenoylglycine			""			CCC/C=C/C(NCC(O)=O)=O			AAPHATPOQGNLOZ-SNAWJCMRSA-N		Lipid	Fatty Acid Metabolism (Acyl Glycine)	trans-2-hexenoylglycine	100019884	61798	FALSE
""	gamma-glutamylcitrulline*			""			NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O			SCTJBDDLOROJJM-UHFFFAOYSA-N		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylcitrulline*	100020241	62104	FALSE
""	glycine conjugate of C10H12O2*			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	glycine conjugate of C10H12O2*	100020253	62145	FALSE
""	11beta-hydroxyetiocholanolone glucuronide*			""			O[C@@H]1[C@@]2([H])[C@](CCC3[C@]2(C)CC[C@H](O[C@@H]4O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]4O)C3)([H])[C@@]5([H])[C@](C(CC5)=O)(C)C1			BRPLOVMHAFXVOQ-KXVRARTKSA-N		Lipid	Androgenic Steroids	11beta-hydroxyetiocholanolone glucuronide*	100020542	64418	FALSE
""	N2-acetyl,N6,N6-dimethyllysine			""			OC([C@@H](NC(C)=O)CCCCN(C)C)=O			UNPVIYLDJYPILW-VIFPVBQESA-N		Amino Acid	Lysine Metabolism	N2-acetyl,N6,N6-dimethyllysine	100020545	63254	FALSE
""	4-methylhexanoylglutamine			""			CCC(C)CCC(NC(CCC(N)=O)C(O)=O)=O			VCZLDSLBUPQMCV-UHFFFAOYSA-N		Lipid	Fatty Acid Metabolism (Acyl Glutamine)	4-methylhexanoylglutamine	100020631	62735	FALSE
""	3-hydroxyhexanoylcarnitine (1)			""			C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O			VYEONLJQPYRKAN-UHFFFAOYSA-N		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	3-hydroxyhexanoylcarnitine (1)	100020825	62557	FALSE
""	tetrahydrocortisol sulfate (1)			""			[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])CC[C@@]1([H])[C@]4([H])CC[C@](O)(C(CO)=O)[C@@]4(C)C[C@@H]2O			UCVZOQFWMUAZJZ-GXBDJPPSSA-N		Lipid	Corticosteroids	tetrahydrocortisol sulfate (1)	100020848	62793	FALSE
""	fibrinopeptide A (8-16)**			""			NC(CC1=CC=CC=C1)C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)=O			IVDQZJOLQPZCET-UHFFFAOYSA-N		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide A (8-16)**	100020905	62812	FALSE
""	fibrinopeptide B (1-11)**			""			OC(C(CC1=CC=CC=C1)NC(C(CC2=CC=CC=C2)NC(CNC(C(CCC(O)=O)NC(C(CCC(O)=O)NC(C(CC(N)=O)NC(C(CC(O)=O)NC(C(CC(N)=O)NC(C(C(C)C)NC(CNC(C(CC3)NC3=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O			YXFOTICOZNPKPN-UHFFFAOYSA-N		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide B (1-11)**	100020912	62815	FALSE
""	fibrinopeptide B (1-9)**			""			O=C1CCC(N1)C(NCC(NC(C(C)C)C(NC(CC(N)=O)C(NC(CC(O)=O)C(NC(CC(N)=O)C(NC(CCC(O)=O)C(NC(CCC(O)=O)C(NCC(O)=O)=O)=O)=O)=O)=O)=O)=O)=O			WWZFLBITCJUQNV-UHFFFAOYSA-N		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide B (1-9)**	100020913	62816	FALSE
""	tetradecadienedioate (C14:2-DC)*			""			O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O			MUFSRLVOUKHPIZ-OVYZBVKCSA-N		Lipid	Fatty Acid, Dicarboxylate	tetradecadienedioate (C14:2-DC)*	100021100	62918	FALSE
""	succinoyltaurine			""			OC(CCC(NCCS(=O)(O)=O)=O)=O			SBQWITJAJITAMM-UHFFFAOYSA-N		Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	succinoyltaurine	100021220	63678	FALSE
""	1-methyl-5-imidazolelactate			""			CN1C=NC=C1CC(O)C(O)=O			MXETUSMIYKMMAT-UHFFFAOYSA-N		Amino Acid	Histidine Metabolism	1-methyl-5-imidazolelactate	100021478	64596	FALSE
""	S-carboxyethylcysteine			""			SC[C@@H](C(O)=O)NCCC(O)=O			CAMXXPUSAROUCX-BYPYZUCNSA-N		Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	S-carboxyethylcysteine	100021530	64177	FALSE
""	isoursodeoxycholate sulfate (2)			""			O[C@@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@H](OS(=O)(O)=O)C[C@@]4([H])C1			WHMOBEGYTDWMIG-DNMBCGTGSA-N		Lipid	Secondary Bile Acid Metabolism	isoursodeoxycholate sulfate (2)	100021648	63603	FALSE
""	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*			""			CC(C)CCCC/C=C/C(O)=O			NIFITBVFNGQSNA-SOFGYWHQSA-N		Partially Characterized Molecules	Partially Characterized Molecules	branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*	100021666	63615	FALSE
""	carnitine of C10H14O2 (5)*			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	carnitine of C10H14O2 (5)*	100021678	63650	FALSE
""	cis-3,4-methyleneheptanoate			""			O=C(C[C@@]1([H])[C@@](C1)([H])CCC)O			VFMNSFWBDMRNLJ-BQBZGAKWSA-N		Lipid	Fatty Acid, Branched	cis-3,4-methyleneheptanoate	100021727	64390	FALSE
""	cis-3,4-methyleneheptanoylcarnitine			""			O=C(C[C@@]1([H])[C@@](C1)([H])CCC)OC(CC([O-])=O)C[N+](C)(C)C			LNGSHJPPGDBEPT-VYAYZGMFSA-N		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	cis-3,4-methyleneheptanoylcarnitine	100021728	64389	FALSE
""	3-hydroxyoctanoylcarnitine (2)			""			[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O			RCXSFDNDEVSQNG-UHFFFAOYSA-N		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	3-hydroxyoctanoylcarnitine (2)	100021991	64394	FALSE
""	bilirubin degradation product, C16H18N2O5 (1)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C16H18N2O5 (1)**	100022003	64403	FALSE
""	bilirubin degradation product, C17H18N2O4 (2)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C17H18N2O4 (2)**	100022006	64407	FALSE
""	bilirubin degradation product, C17H18N2O4 (3)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C17H18N2O4 (3)**	100022007	64408	FALSE
""	bilirubin degradation product, C17H20N2O5 (2)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C17H20N2O5 (2)**	100022009	64406	FALSE
""	bilirubin degradation product, C16H18N2O5 (3)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C16H18N2O5 (3)**	100022014	64414	FALSE
""	bilirubin degradation product, C16H18N2O5 (4)**			""			""			""		Partially Characterized Molecules	Partially Characterized Molecules	bilirubin degradation product, C16H18N2O5 (4)**	100022015	64415	FALSE
""	oxindolylalanine			""			OC(C(N)(C)N(C1=C(C2)C=CC=C1)C2=O)=O			YLEQTOAIAOPFBY-UHFFFAOYSA-N		Amino Acid	Tryptophan Metabolism	oxindolylalanine	100022120	64568	FALSE
""	1-oleyl-GPC (O-18:1)*			""			[H][C@](O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCC/C=C\CCCCCCCC			""		Lipid	Lysoplasmalogen	1-oleyl-GPC (O-18:1)*	100022517	64896	FALSE
""	X-10458			""			""			""		""	""	X-10458	999910458	47478	FALSE
""	X-11632			""			""			""		""	""	X-11632	999911632	47493	FALSE
""	X-12096			""			""			""		""	""	X-12096	999912096	47686	FALSE
""	X-12221			""			""			""		""	""	X-12221	999912221	47911	FALSE
""	X-12283			""			""			""		""	""	X-12283	999912283	47708	FALSE
""	X-12689			""			""			""		""	""	X-12689	999912689	47719	FALSE
""	X-13507			""			""			""		""	""	X-13507	999913507	47439	FALSE
""	X-15461			""			""			""		""	""	X-15461	999915461	46283	FALSE
""	X-16576			""			""			""		""	""	X-16576	999916576	46673	FALSE
""	X-17146			""			""			""		""	""	X-17146	999917146	46691	FALSE
""	X-17323			""			""			""		""	""	X-17323	999917323	47813	FALSE
""	X-18888			""			""			""		""	""	X-18888	999918888	48048	FALSE
""	X-19438			""			""			""		""	""	X-19438	999919438	46261	FALSE
""	X-21283			""			""			""		""	""	X-21283	999921283	46285	FALSE
""	X-21351			""			""			""		""	""	X-21351	999921351	46396	FALSE
""	X-22776			""			""			""		""	""	X-22776	999922776	48081	FALSE
""	X-23583			""			""			""		""	""	X-23583	999923583	49459	FALSE
""	X-23648			""			""			""		""	""	X-23648	999923648	49525	FALSE
""	X-23654			""			""			""		""	""	X-23654	999923654	49531	FALSE
""	X-23659			""			""			""		""	""	X-23659	999923659	49536	FALSE
""	X-23665			""			""			""		""	""	X-23665	999923665	49542	FALSE
""	X-23780			""			""			""		""	""	X-23780	999923780	49679	FALSE
""	X-23974			""			""			""		""	""	X-23974	999923974	49883	FALSE
""	X-23997			""			""			""		""	""	X-23997	999923997	52025	FALSE
""	X-24408			""			""			""		""	""	X-24408	999924408	52637	FALSE
""	X-24410			""			""			""		""	""	X-24410	999924410	52639	FALSE
""	X-24411			""			""			""		""	""	X-24411	999924411	52640	FALSE
""	X-24422			""			""			""		""	""	X-24422	999924422	52636	FALSE
""	X-24431			""			""			""		""	""	X-24431	999924431	52661	FALSE
""	X-24475			""			""			""		""	""	X-24475	999924475	52792	FALSE
""	X-24545			""			""			""		""	""	X-24545	999924545	52866	FALSE
""	X-24811			""			""			""		""	""	X-24811	999924811	54839	FALSE
""	X-24812			""			""			""		""	""	X-24812	999924812	54840	FALSE
""	X-24953			""			""			""		""	""	X-24953	999924953	57720	FALSE
""	X-25109			""			""			""		""	""	X-25109	999925109	61682	FALSE
""	X-25271			""			""			""		""	""	X-25271	999925271	62500	FALSE
""	X-25343			""			""			""		""	""	X-25343	999925343	62636	FALSE
""	X-25371			""			""			""		""	""	X-25371	999925371	62664	FALSE
""	X-25406			""			""			""		""	""	X-25406	999925406	62700	FALSE
""	X-25419			""			""			""		""	""	X-25419	999925419	62716	FALSE
""	X-25420			""			""			""		""	""	X-25420	999925420	62717	FALSE
""	X-25422			""			""			""		""	""	X-25422	999925422	62719	FALSE
""	X-25454			""			""			""		""	""	X-25454	999925454	62824	FALSE
""	X-25519			""			""			""		""	""	X-25519	999925519	62963	FALSE
""	X-25520			""			""			""		""	""	X-25520	999925520	62964	FALSE
""	X-25790			""			""			""		""	""	X-25790	999925790	63560	FALSE
""	X-25810			""			""			""		""	""	X-25810	999925810	63592	FALSE
